cnp;produto;gh_ou_hmr3;laboratorio;desconto;pva;pvp;iva_valor
5098371;PAROXETINA TEVA (MG) COMP REVEST 20MG 60;GH0221 - Paroxetina | A101 | Oral | 20 mg | [21-60];TEVA;;;;
5615711;PERINDOPRIL + AMLODIPINA RATIOPHARM 10 MG + 10 MG 30;"GH1136 - Perindopril + Amlodipina | A101 | Oral | 8 mg + 10 mg; 10 mg + 10 mg | [21-60] unidades";TEVA;0,55;8,61;12,46;0,06
5615703;PERINDOPRIL + AMLODIPINA RATIOPHARM 10 MG + 5 MG 30;"GH1135 - Perindopril + Amlodipina | A101 | Oral | 8 mg + 5 mg; 10 mg + 5 mg | [21-60] unidades";TEVA;0,55;8,54;12,37;0,06
5618202;PERINDOPRIL + AMLODIPINA RATIOPHARM 5 MG + 10 MG 30;"GH1134 - Perindopril + Amlodipina | A101 | Oral | 4 mg + 10 mg; 5 mg + 10 mg | [21-60] unidades";TEVA;0,4;6,76;9,65;0,06
5615653;PERINDOPRIL + AMLODIPINA RATIOPHARM 5 MG + 5 MG 30;"GH1133 - Perindopril + Amlodipina | A101 | Oral | 4 mg + 5 mg; 5 mg + 5 mg | [21-60] unidades";TEVA;0,55;6,69;9,58;0,06
5696059;PERINDOPRIL + INDAPAMIDA MEPHA 10 MG + 2.5 MG 30;GH0830 - Perindopril + Indapamida | A101 | Oral | 8 mg + 2.5 mg 10 mg + 2.5 mg | [21-60];TEVA;0,3;5,86;8,63;0,06
5570817;PERINDOPRIL + INDAPAMIDA MEPHA 2.5 MG + 0.625 MG 30;GH0702 - Perindopril + Indapamida | A101 | Oral | 2 mg + 0.625 mg 2.5 mg + 0.625 mg | [21-60];TEVA;0,4;2,53;3,83;0,06
5570825;PERINDOPRIL + INDAPAMIDA MEPHA 5 MG + 1.25 MG 30;GH0703 - Perindopril + Indapamida | A101 | Oral | 4 mg + 1.25 mg 5 mg + 1.25 mg | [21-60];TEVA;0,45;3,27;4,67;0,06
5018205;PERINDOPRIL + INDAPAMIDA RATIOPHARM 2 MG + 0.625 MG 30;GH0702 - Perindopril + Indapamida | A101 | Oral | 2 mg + 0.625 mg 2.5 mg + 0.625 mg | [21-60];TEVA;0,6;7,67;11,38;0,06
5018239;PERINDOPRIL + INDAPAMIDA RATIOPHARM 4 MG + 1.25 MG 30;GH0703 - Perindopril + Indapamida | A101 | Oral | 4 mg + 1.25 mg 5 mg + 1.25 mg | [21-60];TEVA;0,6;5,92;8,7;0,06
5358528;PERINDOPRIL + INDAPAMIDA RATIOPHARM 8 MG + 2.5 MG 30;GH0830 - Perindopril + Indapamida | A101 | Oral | 8 mg + 2.5 mg 10 mg + 2.5 mg | [21-60];TEVA;0,6;12,56;18,4;0,06
5018262;PERINDOPRIL + INDAPAMIDA TEVA 2 MG + 0.625 MG 30;GH0702 - Perindopril + Indapamida | A101 | Oral | 2 mg + 0.625 mg 2.5 mg + 0.625 mg | [21-60];TEVA;0,4;5,27;7,96;0,06
5018312;PERINDOPRIL + INDAPAMIDA TEVA 4 MG + 1.25 MG 30;GH0703 - Perindopril + Indapamida | A101 | Oral | 4 mg + 1.25 mg 5 mg + 1.25 mg | [21-60];TEVA;0,6;4,87;6,5;0,06
5358551;PERINDOPRIL + INDAPAMIDA TEVA 8 MG + 2.5 MG 30;GH0830 - Perindopril + Indapamida | A101 | Oral | 8 mg + 2.5 mg 10 mg + 2.5 mg | [21-60];TEVA;0,6;8,91;12,8;0,06
5182837;PERINDOPRIL RATIOPHARM  4 MG 30;GH0686 - Perindopril | A101 | Oral | 4 mg 5 mg | [21-60];TEVA;0,4;5,69;8,43;0,06
5148523;PERINDOPRIL RATIOPHARM 8 MG 30;GH0704 - Perindopril | A101 | Oral | 8 mg 10 mg | [21-60];TEVA;0,4;7,04;9,97;0,06
5570536;PERINDOPRIL TEVA 10 MG 30;GH0704 - Perindopril | A101 | Oral | 8 mg 10 mg | [21-60];TEVA;0,4;5,52;8,24;0,06
5570452;PERINDOPRIL TEVA 5 MG 30;GH0686 - Perindopril | A101 | Oral | 4 mg 5 mg | [21-60];TEVA;0,4;4,16;5,69;0,06
5392006;PIOGLITAZONA RATIOPHARM 15 MG 28;GH0835 - Pioglitazona | A101 | Oral | 15 mg | [21-60];TEVA;0,3;6,15;8,96;0,06
5392014;PIOGLITAZONA RATIOPHARM 30 MG 28;GH0836 - Pioglitazona | A101 | Oral | 30 mg | [21-60];TEVA;0,3;10,04;14,08;0,06
5392022;PIOGLITAZONA RATIOPHARM 45 MG 28;GH0837 - Pioglitazona | A101 | Oral | 45 mg | [21-60];TEVA;0,3;14,57;20,68;0,06
2215580;PIRACETAM RATIOPHARM   1200 MG 60;GH0000 - Sem Grupo Homogéneo;TEVA;0,15;5,99;8,21;0,06
5727789;PIROXICAM RATIOPHARM  20 MG 60;GH0225 - Piroxicam | A101 | Oral | 20 mg | [21-60];TEVA;0,0;6,62;9,5;0,06
5795166;PITAVASTATINA RATIOPHARM 1 MG 28;GH1187 - Pitavastatina | A101 | Oral | 1 mg | [21-60] unidades;TEVA;0,45;4,2;5,74;0,06
5795174;PITAVASTATINA RATIOPHARM 2 MG 28;GH1188 - Pitavastatina | A101 | Oral | 2 mg | [21-60] unidades;TEVA;0,45;5,03;6,68;0,06
5795208;PITAVASTATINA RATIOPHARM 4 MG 28;GH1189 - Pitavastatina | A101 | Oral | 4 mg | [21-60] unidades;TEVA;0,45;9,53;13,5;0,06
5795224;PITAVASTATINA TEVA 1 MG 28;GH1187 - Pitavastatina | A101 | Oral | 1 mg | [21-60] unidades;TEVA;0,35;3,95;5,45;0,06
5795232;PITAVASTATINA TEVA 2 MG 28;GH1188 - Pitavastatina | A101 | Oral | 2 mg | [21-60] unidades;TEVA;0,35;5,03;6,68;0,06
5795240;PITAVASTATINA TEVA 4 MG 28;GH1189 - Pitavastatina | A101 | Oral | 4 mg | [21-60] unidades;TEVA;0,35;8,93;12,82;0,06
5373477;PRAVASTATINA RATIOPHARM 10 MG 60;GH0358 - Pravastatina | A101 | Oral | 10 mg | [21-60];TEVA;0,55;4,81;6,43;0,06
5373519;PRAVASTATINA RATIOPHARM 20 MG 60;GH0227 - Pravastatina | A101 | Oral | 20 mg | [21-60];TEVA;0,5;8,18;11,96;0,06
5373535;PRAVASTATINA RATIOPHARM 40 MG 60;GH0360 - Pravastatina | A101 | Oral | 40 mg | [21-60];TEVA;0,5;10,05;14,1;0,06
5436886;PRAVASTATINA TEVA 10 MG 56;GH0358 - Pravastatina | A101 | Oral | 10 mg | [21-60];TEVA;0,45;4,13;5,66;0,06
5437181;PRAVASTATINA TEVA 20 MG 56;GH0227 - Pravastatina | A101 | Oral | 20 mg | [21-60];TEVA;0,5;6,05;8,85;0,06
5437488;PRAVASTATINA TEVA 40 MG 56;GH0360 - Pravastatina | A101 | Oral | 40 mg | [21-60];TEVA;0,5;8,39;12,21;0,06
5641311;PREGABALINA RATIOPHARM 100 MG 84;GH1032 - Pregabalina | A101 | Oral | 100 mg | [21-90];TEVA;0,45;22,85;33,71;0,06
5641352;PREGABALINA RATIOPHARM 150 MG 56;GH1033 - Pregabalina | A101 | Oral | 150 mg | [21-60];TEVA;0,5;12,64;18,49;0,06
5641543;PREGABALINA RATIOPHARM 200 MG 84;GH1034 - Pregabalina | A101 | Oral | 200 mg | [21-90];TEVA;0,55;41,6;54,84;0,06
5641766;PREGABALINA RATIOPHARM 225 MG 56;GH1035 - Pregabalina | A101 | Oral | 225 mg | [21-60];TEVA;0,6;31,19;43,11;0,06
5641238;PREGABALINA RATIOPHARM 25 MG 56;GH1028 - Pregabalina | A101 | Oral | 25 mg | [21-60];TEVA;0,5;3,52;4,96;0,06
5641808;PREGABALINA RATIOPHARM 300 MG 56;GH1036 - Pregabalina | A101 | Oral | 300 mg | [21-60];TEVA;0,55;31,54;43,51;0,06
5641253;PREGABALINA RATIOPHARM 50 MG 56;GH1029 - Pregabalina | A101 | Oral | 50 mg | [21-90];TEVA;0,55;6,87;9,78;0,06
5641279;PREGABALINA RATIOPHARM 75 MG 56;GH1031 - Pregabalina | A101 | Oral | 75 mg | [21-90];TEVA;0,55;8,8;12,67;0,06
5639331;PREGABALINA TEVA 100 MG 84;GH1032 - Pregabalina | A101 | Oral | 100 mg | [21-90];TEVA;0,55;18,15;24,74;0,06
5639349;PREGABALINA TEVA 150 MG 56;GH1033 - Pregabalina | A101 | Oral | 150 mg | [21-60];TEVA;0,5;8,53;12,36;0,06
5639356;PREGABALINA TEVA 200 MG 84;GH1034 - Pregabalina | A101 | Oral | 200 mg | [21-90];TEVA;0,4;30,56;42,4;0,06
5639364;PREGABALINA TEVA 225 MG 56;GH1035 - Pregabalina | A101 | Oral | 225 mg | [21-60];TEVA;0,6;25,06;36,2;0,06
5639307;PREGABALINA TEVA 25 MG 56;GH1028 - Pregabalina | A101 | Oral | 25 mg | [21-60];TEVA;0,5;2,16;3,4;0,06
5639372;PREGABALINA TEVA 300 MG 56;GH1036 - Pregabalina | A101 | Oral | 300 mg | [21-60];TEVA;0,55;20,11;26,96;0,06
5640131;PREGABALINA TEVA 50 MG 56;GH1029 - Pregabalina | A101 | Oral | 50 mg | [21-90];TEVA;0,55;4,93;6,57;0,06
5639323;PREGABALINA TEVA 75 MG 56;GH1031 - Pregabalina | A101 | Oral | 75 mg | [21-90];TEVA;0,6;5,97;8,75;0,06
5465521;QUETIAPINA RATIOPHARM 100 MG 60;GH0809 - Quetiapina | A101 | Oral | 100 mg | [21-60];TEVA;0,55;10,63;16,21;0,06
5713573;QUETIAPINA RATIOPHARM 150 MG 30;GH1085 - Quetiapina | A102 | Oral | 150 mg | [11-60] unidades;TEVA;0,55;8,18;11,96;0,06
5449020;QUETIAPINA RATIOPHARM 200 MG 60;GH0900 - Quetiapina | A102 | Oral | 200 mg | [21-60] unidades;TEVA;0,45;27,47;38,92;0,06
5465547;QUETIAPINA RATIOPHARM 200 MG 60;GH0810 - Quetiapina | A101 | Oral | 200 mg | [21-60];TEVA;0,6;16,61;23,0;0,06
5465505;QUETIAPINA RATIOPHARM 25 MG 20;GH0808 - Quetiapina | A101 | Oral | 25 mg | [1-20];TEVA;0,35;1,23;2,34;0,06
5449053;QUETIAPINA RATIOPHARM 300 MG 60;GH0902 - Quetiapina | A102 | Oral | 300 mg | [21-60] unidades;TEVA;0,45;40,03;53,07;0,06
5465562;QUETIAPINA RATIOPHARM 300 MG 60;GH0811 - Quetiapina | A101 | Oral | 300 mg | [21-60];TEVA;0,6;25,01;36,15;0,06
5449103;QUETIAPINA RATIOPHARM 400 MG 60;GH0903 - Quetiapina | A102 | Oral | 400 mg | [21-60] unidades;TEVA;0,45;54,3;72,43;0,06
5448972;QUETIAPINA RATIOPHARM 50 MG 60;GH0905 - Quetiapina | A102 | Oral | 50 mg | [21-60] unidades;TEVA;0,45;8,82;12,7;0,06
5161260;QUETIAPINA TEVA 100 MG 60;GH0809 - Quetiapina | A101 | Oral | 100 mg | [21-60];TEVA;0,55;12,57;18,41;0,06
5713565;QUETIAPINA TEVA 150 MG 30;GH1085 - Quetiapina | A102 | Oral | 150 mg | [11-60] unidades;TEVA;0,5;7,65;11,36;0,06
5168406;QUETIAPINA TEVA 200 MG 60;GH0810 - Quetiapina | A101 | Oral | 200 mg | [21-60];TEVA;0,6;16,44;22,8;0,06
5448865;QUETIAPINA TEVA 200 MG 60;GH0900 - Quetiapina | A102 | Oral | 200 mg | [21-60] unidades;TEVA;0,45;20,11;26,96;0,06
5161211;QUETIAPINA TEVA 25 MG 20;GH0808 - Quetiapina | A101 | Oral | 25 mg | [1-20];TEVA;0,35;1,44;2,58;0,06
5168448;QUETIAPINA TEVA 300 MG 60;GH0811 - Quetiapina | A101 | Oral | 300 mg | [21-60];TEVA;0,6;22,51;33,33;0,06
5448915;QUETIAPINA TEVA 300 MG 60;GH0902 - Quetiapina | A102 | Oral | 300 mg | [21-60] unidades;TEVA;0,4;24,42;35,48;0,06
5448949;QUETIAPINA TEVA 400 MG 60;GH0903 - Quetiapina | A102 | Oral | 400 mg | [21-60] unidades;TEVA;0,45;38,17;50,97;0,06
5448832;QUETIAPINA TEVA 50 MG 60;GH0905 - Quetiapina | A102 | Oral | 50 mg | [21-60] unidades;TEVA;0,4;5,16;7,83;0,06
5214879;RABEPRAZOL MEPHA 10 MG 60;GH0779 - Rabeprazol | A103 | Oral | 10 mg | [21-60];TEVA;0,05;5,26;7,94;0,06
5214945;RABEPRAZOL MEPHA 20 MG 60;GH0677 - Rabeprazol | A103 | Oral | 20 mg | [21-60];TEVA;0,25;7,04;9,97;0,06
5215017;RABEPRAZOL RATIOPHARM 10 MG 60;GH0779 - Rabeprazol | A103 | Oral | 10 mg | [21-60];TEVA;0,45;6,67;9,55;0,06
5215025;RABEPRAZOL RATIOPHARM 20 MG 60;GH0677 - Rabeprazol | A103 | Oral | 20 mg | [21-60];TEVA;0,55;9,98;14,01;0,06
5295118;RALOXIFENO TEVA 60 MG 28;GH0941 - Raloxifeno | A101 | Oral | 60 mg | [21-60] unidades;TEVA;0,4;9,02;12,92;0,06
5154984;RAMIPRIL RATIOPHARM  10 MG 50;GH0298 - Ramipril | A101 | Oral | 10 mg | [21-60];TEVA;0,5;10,88;16,5;0,06
5154588;RAMIPRIL RATIOPHARM  2.5 MG 50;GH0294 - Ramipril | A101 | Oral | 2.5 mg | [21-60];TEVA;0,65;5,77;8,53;0,06
5154786;RAMIPRIL RATIOPHARM  5 MG 50;GH0296 - Ramipril | A101 | Oral | 5 mg | [21-60];TEVA;0,4;7,5;11,19;0,06
5634654;RASAGILINA RATIOPHARM 1 MG 28;GH1071 - Rasagilina | A101 | Oral | 1 mg | [21-60] unidades;TEVA;0,5;20,11;26,96;0,06
5858691;RISPERIDONA RATIOPHARM 0.5 MG 60;GH0658 - Risperidona | A106 | Oral | 0.5 mg | [21-60];TEVA;0,0;3,37;4,79;0,06
5583380;RISPERIDONA RATIOPHARM 1 MG 60;GH0461 - Risperidona | A101 | Oral | 1 mg | [21-60];TEVA;0,5;4,89;6,52;0,06
5858790;RISPERIDONA RATIOPHARM 1 MG 60;GH0659 - Risperidona | A106 | Oral | 1 mg | [21-60];TEVA;0,5;6,77;9,67;0,06
5583786;RISPERIDONA RATIOPHARM 2 MG 60;GH0463 - Risperidona | A101 | Oral | 2 mg | [21-60];TEVA;0,6;8,73;12,59;0,06
5858899;RISPERIDONA RATIOPHARM 2 MG 60;GH0572 - Risperidona | A106 | Oral | 2 mg | [21-60];TEVA;0,5;13,86;19,87;0,06
5584180;RISPERIDONA RATIOPHARM 3 MG 60;GH0464 - Risperidona | A101 | Oral | 3 mg | [21-60];TEVA;0,6;12,59;18,44;0,06
5058615;RISPERIDONA TEVA 1 MG 60;GH0461 - Risperidona | A101 | Oral | 1 mg | [21-60];TEVA;0,5;3,79;5,27;0,06
5058623;RISPERIDONA TEVA 2 MG 60;GH0463 - Risperidona | A101 | Oral | 2 mg | [21-60];TEVA;0,4;6,92;9,84;0,06
5058631;RISPERIDONA TEVA 3 MG 60;GH0464 - Risperidona | A101 | Oral | 3 mg | [21-60];TEVA;0,45;11,15;16,8;0,06
5058649;RISPERIDONA TEVA 4 MG 60;GH0494 - Risperidona | A101 | Oral | 4 mg | [21-60];TEVA;0,6;16,9;23,32;0,06
5653951;RIVASTIGMINA TEVA 13.3 MG/24 H 30;GH1084 - Rivastigmina | A204 | Transdérmica | 13.3 mg/24 h | [11-30] unidades;TEVA;0,1;28,25;39,8;0,06
5557871;RIVASTIGMINA TEVA 4.6 MG/24 H 30;GH0964 - Rivastigmina | A204 | Transdérmica | 4.6 mg/24 h | [11-30] unidades;TEVA;0,2;30,45;42,28;0,06
5557962;RIVASTIGMINA TEVA 9.5 MG/24 H 30;GH0965 - Rivastigmina | A204 | Transdérmica | 9.5 mg/24 h | [11-30] unidades;TEVA;0,2;30,84;42,72;0,06
5281837;ROPINIROL RATIOPHARM 0.25 MG 21;GH0603 - Ropinirol | A101 | Oral | 0.25 mg | [1-30];TEVA;0,0;0,89;1,95;0,06
5281860;ROPINIROL RATIOPHARM 0.5 MG 21;GH0604 - Ropinirol | A101 | Oral | 0.5 mg | [1-30];TEVA;0,0;1,75;2,94;0,06
5340807;ROPINIROL RATIOPHARM 2 MG 28;GH0798 - Ropinirol | A102 | Oral | 2 mg | [1-30];TEVA;0,6;6,0;8,79;0,06
5340831;ROPINIROL RATIOPHARM 4 MG 28;GH0799 - Ropinirol | A102 | Oral | 4 mg | [1-30];TEVA;0,6;11,19;16,85;0,06
5340864;ROPINIROL RATIOPHARM 8 MG 28;GH0800 - Ropinirol | A102 | Oral | 8 mg | [1-30];TEVA;0,6;21,42;32,1;0,06
5178819;ROPINIROL TEVA 0.25 MG 21;GH0603 - Ropinirol | A101 | Oral | 0.25 mg | [1-30];TEVA;0,2;0,97;2,04;0,06
5178835;ROPINIROL TEVA 0.5 MG 21;GH0604 - Ropinirol | A101 | Oral | 0.5 mg | [1-30];TEVA;0,25;1,87;3,07;0,06
5178868;ROPINIROL TEVA 1 MG 84;GH0606 - Ropinirol | A101 | Oral | 1 mg | [31-90];TEVA;0,25;12,05;17,82;0,06
5411459;ROPINIROL TEVA 2 MG 28;GH0798 - Ropinirol | A102 | Oral | 2 mg | [1-30];TEVA;0,05;6,0;8,79;0,06
5178900;ROPINIROL TEVA 2 MG 84;GH0607 - Ropinirol | A101 | Oral | 2 mg | [31-90];TEVA;0,25;14,42;20,51;0,06
5411509;ROPINIROL TEVA 4 MG 28;GH0799 - Ropinirol | A102 | Oral | 4 mg | [1-30];TEVA;0,05;11,19;16,85;0,06
5411517;ROPINIROL TEVA 4 MG 84;GH0838 - Ropinirol | A102 | Oral | 4 mg | [31-90];TEVA;0,35;22,43;33,24;0,06
5411533;ROPINIROL TEVA 8 MG 28;GH0800 - Ropinirol | A102 | Oral | 8 mg | [1-30];TEVA;0,05;20,1;26,95;0,06
5411541;ROPINIROL TEVA 8 MG 84;GH0839 - Ropinirol | A102 | Oral | 8 mg | [31-90];TEVA;0,15;40,16;53,22;0,06
5473731;ROSUVASTATINA RATIOPHARM 10 MG 60;GH1114 - Rosuvastatina | A101 | Oral | 10 mg | [21-60] unidades;TEVA;0,6;12,97;18,86;0,06
5470729;ROSUVASTATINA RATIOPHARM 20 MG 30;GH1115 - Rosuvastatina | A101 | Oral | 20 mg | [21-60] unidades;TEVA;0,6;10,05;14,1;0,06
5470604;ROSUVASTATINA RATIOPHARM 5 MG 60;GH1112 - Rosuvastatina | A101 | Oral | 5 mg | [21-60] unidades;TEVA;0,5;10,05;14,1;0,06
5665971;ROSUVASTATINA TEVA 10 MG 60;GH1114 - Rosuvastatina | A101 | Oral | 10 mg | [21-60] unidades;TEVA;0,55;7,02;9,95;0,06
5666078;ROSUVASTATINA TEVA 20 MG 30;GH1115 - Rosuvastatina | A101 | Oral | 20 mg | [21-60] unidades;TEVA;0,5;5,28;7,97;0,06
5665930;ROSUVASTATINA TEVA 5 MG 60;GH1112 - Rosuvastatina | A101 | Oral | 5 mg | [21-60] unidades;TEVA;0,3;5,13;7,79;0,06
5683669;RUPATADINA RATIOPHARM 10 MG 20;GH1086 - Rupatadina | A101 | Oral | 10 mg | [1-20] unidades;TEVA;0,6;3,26;4,66;0,06
5612585;SERTRALINA RATIOPHARM 100 MG 56;GH0306 - Sertralina | A101 | Oral | 100 mg | [21-60];TEVA;0,6;5,33;8,02;0,06
5612288;SERTRALINA RATIOPHARM 50 MG 56;GH0303 - Sertralina | A101 | Oral | 50 mg | [21-60];TEVA;0,65;3,76;5,23;0,06
5979885;SERTRALINA TEVA  50 MG 60;GH0303 - Sertralina | A101 | Oral | 50 mg | [21-60];TEVA;0,4;2,65;3,96;0,06
5067608;SERTRALINA TEVA 100 MG 60;GH0306 - Sertralina | A101 | Oral | 100 mg | [21-60];TEVA;0,4;4,31;5,86;0,06
5260278;SILDENAFIL RATIOPHARM 100 MG 4;GH0000 - Sem Grupo Homogéneo;TEVA;0,55;18,23;25,83;0,06
5260211;SILDENAFIL RATIOPHARM 25 MG 4;GH0000 - Sem Grupo Homogéneo;TEVA;0,55;13,04;19,7;0,06
5260245;SILDENAFIL RATIOPHARM 50 MG 4;GH0000 - Sem Grupo Homogéneo;TEVA;0,55;15,28;22,34;0,06
5260252;SILDENAFIL RATIOPHARM 50 MG 8;GH0000 - Sem Grupo Homogéneo;TEVA;0,55;26,48;38,99;0,06
5255526;SILDENAFIL TEVA 100 MG 4;GH0000 - Sem Grupo Homogéneo;TEVA;0,45;9,95;13,98;0,06
5255443;SILDENAFIL TEVA 25 MG 4;GH0000 - Sem Grupo Homogéneo;TEVA;0,45;8,19;11,98;0,06
5255476;SILDENAFIL TEVA 50 MG 4;GH0000 - Sem Grupo Homogéneo;TEVA;0,45;7,31;10,98;0,06
5255500;SILDENAFIL TEVA 50 MG 8;GH0000 - Sem Grupo Homogéneo;TEVA;0,45;16,6;22,98;0,06
5769310;SILODOSINA RATIOPHARM 4 MG 30;GH1171 - Silodosina | A101 | Oral | 4 mg | [21-60] unidades;TEVA;0,5;5,03;6,68;0,06
5769336;SILODOSINA RATIOPHARM 8 MG 30;GH1172 - Silodosina | A101 | Oral | 8 mg | [21-60] unidades;TEVA;0,55;6,14;8,95;0,06
5769278;SILODOSINA TEVA 4 MG 30;GH1171 - Silodosina | A101 | Oral | 4 mg | [21-60] unidades;TEVA;0,1;4,04;5,55;0,06
5769252;SILODOSINA TEVA 8 MG 30;GH1172 - Silodosina | A101 | Oral | 8 mg | [21-60] unidades;TEVA;0,1;5,03;6,68;0,06
5739446;SINVASTATINA + EZETIMIBA RATIOPHARM 10 MG + 10 MG 28;GH1121 - Sinvastatina + Ezetimiba | A101 | Oral | 10 mg + 10 mg | [21-60] unidades;TEVA;0,6;13,26;19,2;0,06
5739453;SINVASTATINA + EZETIMIBA RATIOPHARM 20 MG + 10 MG 28;GH1122 - Sinvastatina + Ezetimiba | A101 | Oral | 20 mg + 10 mg | [21-60] unidades;TEVA;0,6;13,44;19,4;0,06
5739461;SINVASTATINA + EZETIMIBA RATIOPHARM 40 MG + 10 MG 28;GH1123 - Sinvastatina + Ezetimiba | A101 | Oral | 40 mg + 10 mg | [21-60] unidades;TEVA;0,6;13,56;19,54;0,06
5729504;SINVASTATINA + EZETIMIBA TEVA 10 MG + 10 MG 28;GH1121 - Sinvastatina + Ezetimiba | A101 | Oral | 10 mg + 10 mg | [21-60] unidades;TEVA;0,6;7,59;11,29;0,06
5729512;SINVASTATINA + EZETIMIBA TEVA 20 MG + 10 MG 28;GH1122 - Sinvastatina + Ezetimiba | A101 | Oral | 20 mg + 10 mg | [21-60] unidades;TEVA;0,6;7,68;11,4;0,06
5729603;SINVASTATINA + EZETIMIBA TEVA 40 MG + 10 MG 28;GH1123 - Sinvastatina + Ezetimiba | A101 | Oral | 40 mg + 10 mg | [21-60] unidades;TEVA;0,6;7,75;11,48;0,06
3603396;SINVASTATINA MEPHA 20 MG 60;GH0128 - Sinvastatina | A101 | Oral | 20 mg | [21-60];TEVA;0,6;3,47;4,9;0,06
5334289;SINVASTATINA MEPHA 40 MG 60;GH0234 - Sinvastatina | A101 | Oral | 40 mg | [21-60];TEVA;0,5;7,33;11,0;0,06
5402102;SINVASTATINA RATIOPHARM 10 MG 60;GH0231 - Sinvastatina | A101 | Oral | 10 mg | [21-60];TEVA;0,25;2,89;4,24;0,06
4043584;SINVASTATINA RATIOPHARM 20 MG 60;GH0128 - Sinvastatina | A101 | Oral | 20 mg | [21-60];TEVA;0,65;6,8;9,7;0,06
4046488;SINVASTATINA RATIOPHARM 40 MG 60;GH0234 - Sinvastatina | A101 | Oral | 40 mg | [21-60];TEVA;0,5;13,9;19,92;0,06
5071469;SINVASTATINA TEVA 10 MG 50;GH0231 - Sinvastatina | A101 | Oral | 10 mg | [21-60];TEVA;0,4;2,83;4,17;0,06
5071501;SINVASTATINA TEVA 20 MG 60;GH0128 - Sinvastatina | A101 | Oral | 20 mg | [21-60];TEVA;0,5;1,55;2,71;0,06
5071527;SINVASTATINA TEVA 40 MG 60;GH0234 - Sinvastatina | A101 | Oral | 40 mg | [21-60];TEVA;0,5;5,57;8,3;0,06
6622126;SUDOCREM MULTI-EXPERT 125 MG 1;H17.7.1. - Regenerador de pele;TEVA;0,25;5,32;7,5;
6622118;SUDOCREM MULTI-EXPERT 60 MG 1;H17.7.1. - Regenerador de pele;TEVA;0,25;3,46;4,88;
5655469;TADALAFIL RATIOPHARM 10 MG 4;GH0000 - Sem Grupo Homogéneo;TEVA;0,6;13,56;19,54;0,06
5655758;TADALAFIL RATIOPHARM 20 MG 4;GH0000 - Sem Grupo Homogéneo;TEVA;0,6;13,56;19,54;0,06
5655600;TADALAFIL RATIOPHARM 5 MG 28;GH0000 - Sem Grupo Homogéneo;TEVA;0,6;31,56;43,53;0,06
5653779;TADALAFIL TEVA 10 MG 4;GH0000 - Sem Grupo Homogéneo;TEVA;0,6;13,56;19,54;0,06
5654256;TADALAFIL TEVA 20 MG 4;GH0000 - Sem Grupo Homogéneo;TEVA;0,6;13,56;19,54;0,06
5653571;TADALAFIL TEVA 5 MG 28;GH0000 - Sem Grupo Homogéneo;TEVA;0,6;31,56;43,53;0,06
5228085;TANSULOSINA MEPHA CÁPS LP 0.4 MG 30;GH0421 - Tansulosina | A102 | Oral | 0.4 mg | [21-60];TEVA;0,3;3,14;4,52;0,06
5379656;TANSULOSINA MEPHA CPR LP 0.4 MG 30;GH0421 - Tansulosina | A102 | Oral | 0.4 mg | [21-60];TEVA;0,25;4,45;6,02;0,06
5280482;TANSULOSINA RATIOPHARM CÁPS LP 0.4 MG 30;GH0421 - Tansulosina | A102 | Oral | 0.4 mg | [21-60];TEVA;0,45;6,83;9,74;0,06
5651484;TANSULOSINA TEVA 0.4 MG 30;GH0421 - Tansulosina | A102 | Oral | 0.4 mg | [21-60];TEVA;0,25;2,71;4,03;0,06
5555917;TELMISARTAN + HIDROCLOROTIAZIDA TEVA 40 MG + 12.5 MG 28;GH0967 - Telmisartan + Hidroclorotiazida | A101 | Oral | 40 mg + 12.5 mg | [21-60];TEVA;0,5;4,06;5,58;0,06
5556048;TELMISARTAN + HIDROCLOROTIAZIDA TEVA 80 MG + 12.5 MG 28;GH0968 - Telmisartan + Hidroclorotiazida | A101 | Oral | 80 mg + 12.5 mg | [21-60];TEVA;0,3;5,11;7,77;0,06
5556154;TELMISARTAN + HIDROCLOROTIAZIDA TEVA 80 MG + 25 MG 28;GH0969 - Telmisartan + Hidroclorotiazida | A101 | Oral | 80 mg + 25 mg | [21-60];TEVA;0,3;5,22;7,9;0,06
5352554;TELMISARTAN RATIOPHARM 20 MG 28;GH0909 - Telmisartan | A101 | Oral | 20 mg | [21-60];TEVA;0,45;3,56;5,0;0,06
5352620;TELMISARTAN RATIOPHARM 40 MG 28;GH0910 - Telmisartan | A101 | Oral | 40 mg | [21-60];TEVA;0,5;2,78;4,11;0,06
5352679;TELMISARTAN RATIOPHARM 80 MG 28;GH0911 - Telmisartan | A101 | Oral | 80 mg | [21-60];TEVA;0,45;3,24;4,64;0,06
5555727;TELMISARTAN+HIDROCLOROTIAZIDA RATIOPHARM 40 MG + 12.5 MG 28;GH0967 - Telmisartan + Hidroclorotiazida | A101 | Oral | 40 mg + 12.5 mg | [21-60];TEVA;0,5;5,28;7,97;0,06
5555552;TELMISARTAN+HIDROCLOROTIAZIDA RATIOPHARM 80 MG + 12.5 MG 28;GH0968 - Telmisartan + Hidroclorotiazida | A101 | Oral | 80 mg + 12.5 mg | [21-60];TEVA;0,35;6,64;9,52;0,06
